date,method,passed,balance_max_abs_kwh,soc_recurrence_max_abs_kwh,emergency_definition_max_abs_kwh,cost_max_abs_yuan,within_day_soc_continuity_max_abs_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,charge_discharge_conflicts,charge_emergency_conflicts,source_causal,plan_frozen,solver_method,solver_success,solver_status_code,mip_gap,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,model_max_constraint_violation
2025-06-22,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7994.30647362,833.333333333,828.409016667,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000193885813559,54,1,720,2880,1.58820512297e-10
2025-06-23,stochastic,True,1.13686837722e-13,4.09228206877e-13,0,0,0,1200,6513.79265739,833.333333333,733.14695,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000259767395555,81,1,576,2880,4.44056075091e-08
2025-06-24,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,6370.56486997,833.333333333,792.340952381,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000394604749207,79,1,576,2880,6.67281255187e-10
2025-06-25,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7194.52768713,833.333333333,785.722211905,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000656858090267,76,1,576,2880,3.40378392139e-10
2025-06-26,stochastic,True,1.13686837722e-13,8.84625706021e-13,0,0,0,1200,8496.44695887,833.333333333,830.524502381,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000433439330867,79,1,576,2880,1.35242475436e-10
2025-06-27,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,2638.98427804,10800,833.333333333,497.201333333,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000216842175633,82,1,576,2880,9.73159330897e-11
2025-06-28,stochastic,True,1.13686837722e-13,5.68434188608e-13,0,0,0,4972.56609884,10640.4451306,833.333333333,487.736285714,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000512389077096,41,2,720,2880,1.66551217262e-10
2025-06-29,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,7605.19520597,833.333333333,761.200590476,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000314654978619,63,1,576,2880,3.15029811856e-09
2025-06-30,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7415.01847394,833.333333333,814.822619048,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000281556605056,79,1,576,2880,3.28554961015e-11
2025-07-01,stochastic,True,2.27373675443e-13,3.41060513165e-13,0,0,0,1200,6604.25709658,833.333333333,833.333333333,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.00163817199715,76,1,576,2880,9.09494701773e-11
2025-07-02,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,8074.4249054,833.333333333,833.333333333,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000475240432482,73,1,432,2880,2.72848410532e-11
2025-07-03,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,5920.57535706,807.181788095,767.141080952,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000674599759721,30,1,576,2880,6.30961949355e-11
2025-07-04,stochastic,True,1.13686837722e-13,9.09494701773e-13,0,0,0,1706.72252167,10800,833.333333333,577.516157143,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000473413794398,50,1,432,2880,4.01801130252e-10
2025-07-05,stochastic,True,1.42108547152e-13,6.25277607469e-13,0,0,0,4746.17318601,10394.2316743,571.02202619,505.511219048,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000255941814329,45,1,576,2880,6.94399204804e-10
2025-07-06,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,6492.11285255,833.333333333,792.677145238,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000668878933516,50,1,576,2880,1.25055521494e-11
2025-07-07,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,8174.41330747,833.333333333,783.346821429,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000530672894034,50,1,576,2880,1.42052851025e-10
2025-07-08,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,7286.36441978,833.333333333,753.73047619,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000540620884862,69,1,576,2880,7.12109116014e-10
2025-07-09,stochastic,True,2.27373675443e-13,4.26325641456e-13,0,0,0,1200,6342.26759508,833.333333333,797.527619048,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000276861843102,56,1,720,2880,1.54386725626e-10
2025-07-10,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,7549.19424714,833.333333333,833.333333333,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000558985503778,51,1,576,2880,1.33559296955e-09
2025-07-11,stochastic,True,1.13686837722e-13,7.95807864051e-13,0,0,0,1680.13107814,10800,833.333333333,547.571190476,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,8.38322993629e-05,39,1,576,2880,3.54702933691e-11
2025-07-12,stochastic,True,1.42108547152e-13,5.68434188608e-13,0,0,0,5115.15339235,10800,833.333333333,489.188561905,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00059503330369,29,1,576,2880,8.26616997074e-10
2025-07-13,stochastic,True,2.0605739337e-13,4.54747350886e-13,0,0,0,1200,8527.43655778,833.333333333,756.746904762,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000878621588543,39,1,576,2880,4.30873114965e-10
2025-07-14,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7738.8754156,833.333333333,813.492602381,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000176262845613,39,1,576,2880,5.98993210588e-09
2025-07-15,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,6494.9792967,833.333333333,729.247785714,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000957049560546,40,1,720,2880,1.22781784739e-11
2025-07-16,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,7008.85896829,833.333333333,778.080833333,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00098782976831,60,1,720,2880,5.84259396419e-09
2025-07-17,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7143.25707884,833.333333333,732.37987381,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000414053079831,59,1,720,2880,7.9820029684e-11
2025-07-18,stochastic,True,1.42108547152e-13,6.25277607469e-13,0,0,0,2708.50593517,10800,833.333333333,503.998333333,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.0021457471691,51,1,576,2880,1.45596988127e-10
2025-07-19,stochastic,True,1.42108547152e-13,5.68434188608e-13,0,0,0,5560.45214286,10328.8688025,833.333333333,527.736683333,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.00104877602694,41,1,576,2880,7.95807864051e-12
2025-07-20,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,7421.0327935,833.333333333,773.790571429,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000925279039445,47,1,576,2880,1.64845914696e-11
2025-07-21,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,6159.52585666,833.333333333,716.1006,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000636373787347,50,1,576,2880,1.12021830582e-10
2025-07-22,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,6817.58636251,833.333333333,756.738809524,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000708244834396,57,1,576,2880,1.40482825373e-09
2025-07-23,stochastic,True,2.27373675443e-13,3.97903932026e-13,0,0,0,1200,6604.94588732,833.333333333,807.692785714,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000881323549433,45,1,576,2880,3.59667637895e-08
2025-07-24,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,6867.90927389,827.552645238,767.91182619,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000734806441359,58,1,432,2880,4.64638105768e-10
2025-07-25,stochastic,True,1.13686837722e-13,7.67386154621e-13,0,0,0,2504.41029675,10359.1161174,833.333333333,499.495316667,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000493660409405,65,1,576,2880,2.89066809462e-09
2025-07-26,stochastic,True,1.27897692437e-13,4.54747350886e-13,0,0,0,4903.18543013,10800,833.333333333,559.772380952,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000237672932227,24,1,576,2880,1.06126663013e-09
2025-07-27,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,6756.20780471,833.333333333,729.543333333,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000324766241886,47,1,576,2880,6.34372554487e-11
2025-07-28,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,6148.25941653,833.333333333,715.433578571,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000651006402121,50,1,576,2880,1.83263182407e-10
2025-07-29,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,6814.52606869,833.333333333,816.427345238,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000623431658313,44,1,720,2880,6.99992605237e-10
2025-07-30,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,7420.62091752,833.333333333,772.177233333,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000550094088651,44,1,720,2880,2.22826201934e-11
2025-07-31,stochastic,True,2.27373675443e-13,4.33431068814e-13,0,0,0,1200,6955.44011595,833.333333333,804.466178571,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00082846769811,56,1,576,2880,5.79109442716e-10
2025-08-01,stochastic,True,1.42108547152e-13,4.26325641456e-13,0,0,0,1631.6483254,10800,833.333333333,535.84547619,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000339161578543,49,1,720,2880,7.04858393874e-11
2025-08-02,stochastic,True,5.68434188608e-14,4.54747350886e-13,0,0,0,4870.28466699,10800,833.333333333,551.899761905,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000596478045653,36,1,720,2880,1.21190169011e-10
2025-08-03,stochastic,True,1.13686837722e-13,8.10018718767e-13,0,0,0,1200,9752.44674231,833.333333333,827.561766667,0,0,True,True,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000328609255646,39,1,576,2880,8.54015524965e-10
2025-08-04,stochastic,True,2.27373675443e-13,4.54747350886e-13,0,0,0,1200,8250.37203846,833.333333333,773.835435714,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000121181787494,38,1,720,2880,3.41970007867e-10
2025-08-05,stochastic,True,2.27373675443e-13,8.41104963456e-13,0,0,0,1200,8934.62675442,833.333333333,823.15492619,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000272112381607,25,2,720,2880,1.33627509058e-09
2025-08-06,stochastic,True,1.13686837722e-13,4.54747350886e-13,0,0,0,1200,5819.24210976,833.333333333,773.579459524,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,8.87888207371e-05,22,1,576,2880,5.75596459385e-10
2025-08-07,stochastic,True,2.27373675443e-13,6.32383034826e-13,0,0,0,1200,8359.03473288,833.333333333,814.871666667,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000230224133299,27,2,720,2880,1.91898834601e-08
2025-08-08,stochastic,True,1.13686837722e-13,7.95807864051e-13,0,0,0,1413.25049923,10800,833.333333333,554.913095238,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,7.53413698589e-05,16,2,576,2880,2.81261236523e-10
2025-08-09,stochastic,True,1.13686837722e-13,5.68434188608e-13,0,0,0,4506.77932804,10800,553.130836707,574.291004762,0,0,True,True,INCREMENTAL_MILP_GAP_REACHED,True,0,6.35883885777e-05,16,1,720,2880,1.72803993337e-11
